id	filename	md5	size	state
3116952b-fd13-4507-8f95-dcfa2ac23f3f	3116952b-fd13-4507-8f95-dcfa2ac23f3f/8c0d8bdd-ebf5-4786-8adb-9e07a206f00c.wxs.aliquot_ensemble_masked.maf.gz	c264a1e2d51a0e4442e62c988ac53e75	159198	validated
31a55e2d-cdcc-49bc-8ddf-7b08d4d41b47	31a55e2d-cdcc-49bc-8ddf-7b08d4d41b47/5cd5c56f-20a2-44a1-a4f5-169b734b428a.wxs.aliquot_ensemble_masked.maf.gz	9cd9828a52a12b2b76b335a145efcd81	20285	validated
32641c7a-59f6-44fc-9fdd-922dc4aa1345	32641c7a-59f6-44fc-9fdd-922dc4aa1345/0c672484-74d7-4104-87ed-2ebb18ed13df.wxs.aliquot_ensemble_masked.maf.gz	5c8e9071e132c7b051d57043e110f48f	268177	validated
3295da57-7572-4c8e-87b1-d304c58be395	3295da57-7572-4c8e-87b1-d304c58be395/fd36487b-8603-4407-bda9-60caa4a4250a.wxs.aliquot_ensemble_masked.maf.gz	8fdb6d103e02328903a73c8864608f8a	19146	validated
33707067-6c2d-4a12-9a0a-953e37fdcd36	33707067-6c2d-4a12-9a0a-953e37fdcd36/6b99692b-dd07-404e-8e74-4b1a9d533475.wxs.aliquot_ensemble_masked.maf.gz	b6c6e1a233dfbb42605fcdf33a5b2d22	48565	validated
33748d71-60c8-48c8-9eb6-c06a192e43bc	33748d71-60c8-48c8-9eb6-c06a192e43bc/bd8bc90c-b5cc-41a4-a208-92528b3fb705.wxs.aliquot_ensemble_masked.maf.gz	f52c78797bc552b4edf7e0d20de5e909	78751	validated
34934f93-40d4-405a-b514-bb7167456199	34934f93-40d4-405a-b514-bb7167456199/1b9f5922-5fbb-4ea0-935a-f37a7e47235e.wxs.aliquot_ensemble_masked.maf.gz	ef7999afa4c8652690bd2dfee9bf2bcc	62282	validated
34df7d24-6deb-4b83-a2c3-460a276ae18b	34df7d24-6deb-4b83-a2c3-460a276ae18b/edd90b6c-7863-4127-b4a6-b5e080b7b1df.wxs.aliquot_ensemble_masked.maf.gz	ba2fd24ca9ea63cd314c18c82899b76e	12236	validated
35006ce9-c0af-4bb4-9336-8aa60c188fc6	35006ce9-c0af-4bb4-9336-8aa60c188fc6/9e2e06d2-1730-423c-8986-409184f43a22.wxs.aliquot_ensemble_masked.maf.gz	34d620a29483ba95c70883070ff5b414	102926	validated
350e6598-dddf-4583-bf58-ea037a9e2704	350e6598-dddf-4583-bf58-ea037a9e2704/51520916-080a-41de-8ac6-0a6c1ba69e4a.wxs.aliquot_ensemble_masked.maf.gz	3b8d5ed0d067ebbce8f0ec156753783c	23622	validated
3530defc-51a8-4ffa-bdc8-80a67ce14fbd	3530defc-51a8-4ffa-bdc8-80a67ce14fbd/e6174290-4362-4e3f-9f0d-e73f97ea3213.wxs.aliquot_ensemble_masked.maf.gz	56571b8e4495f9be02f612506a2b4a3c	22898	validated
3533c190-138d-473c-a4b9-8d750711cd67	3533c190-138d-473c-a4b9-8d750711cd67/627541ca-e138-4855-be55-a2a03189fe37.wxs.aliquot_ensemble_masked.maf.gz	2bcf9a0adc77a1d24d502cfed4b21726	98997	validated
35863e1a-db61-4713-8e1a-d0d9bd552f8e	35863e1a-db61-4713-8e1a-d0d9bd552f8e/6c00abff-c499-4162-8593-225027cf7a04.wxs.aliquot_ensemble_masked.maf.gz	d2084fc5b53b0f2e2dfcff465aedb682	63039	validated
36416a0c-a9c1-49d2-81d9-ebd1f6de9409	36416a0c-a9c1-49d2-81d9-ebd1f6de9409/ab7cfac8-23b5-4519-8099-3819549c6500.wxs.aliquot_ensemble_masked.maf.gz	92222f982364f194a22865fab5ff91f7	35023	validated
366b0f10-df6a-4f86-8f43-90f358a49592	366b0f10-df6a-4f86-8f43-90f358a49592/8ee3a955-d6d2-4f56-bdcf-c5ff685f6596.wxs.aliquot_ensemble_masked.maf.gz	c61093dc831550da52f98fcf589af501	59910	validated
367a49be-b36c-48ab-8d4c-9a1bd5c0e147	367a49be-b36c-48ab-8d4c-9a1bd5c0e147/cd34175d-71ad-4f45-ab15-66102ebd7898.wxs.aliquot_ensemble_masked.maf.gz	e40da292b583460bf6203227d53838e3	105817	validated
373262fc-79d7-49ba-bf01-c8e7343f3c86	373262fc-79d7-49ba-bf01-c8e7343f3c86/43e07324-4fe8-4c7d-b0c3-d69896499d61.wxs.aliquot_ensemble_masked.maf.gz	4de14ea0caca28159b66b79fc6e72288	11933	validated
378f4012-d55a-431a-abd7-6a699b73965f	378f4012-d55a-431a-abd7-6a699b73965f/3528bb1a-6a1c-436d-8346-db2228339d03.wxs.aliquot_ensemble_masked.maf.gz	af50f0f04a66710531007a68ac7bdfd4	65338	validated
383fcbcd-5973-4b8f-a8cd-cf0c8abce35a	383fcbcd-5973-4b8f-a8cd-cf0c8abce35a/357e8b14-1351-4096-b8ed-edd2eeb4b526.wxs.aliquot_ensemble_masked.maf.gz	f60e1de15b25f1fac62afc35dfa7fbed	169919	validated
384bdcec-c6fe-4f40-9e19-3d990992db5a	384bdcec-c6fe-4f40-9e19-3d990992db5a/53c18d6d-381e-462e-86e8-b58b843ef29f.wxs.aliquot_ensemble_masked.maf.gz	9f26783c09e0689db83ce2fd0045b79c	16331	validated
387eff68-9c49-4c6c-b33c-800ad8507952	387eff68-9c49-4c6c-b33c-800ad8507952/a5bb6c45-b172-4398-be60-b8b3383350b2.wxs.aliquot_ensemble_masked.maf.gz	9dd3d31f550216a93332758ecfc98b5c	34870	validated
39f6d70b-d372-47d0-b3f4-8ebf957f69b5	39f6d70b-d372-47d0-b3f4-8ebf957f69b5/d01f19f2-2a84-4be7-9e0a-171200585863.wxs.aliquot_ensemble_masked.maf.gz	72ba87e36d580eccd547f934a9a5bd75	43889	validated
3a823889-4d97-4aec-ac23-ffe65a103a80	3a823889-4d97-4aec-ac23-ffe65a103a80/a01678dd-b006-41e1-843d-f07d6876dd96.wxs.aliquot_ensemble_masked.maf.gz	92c4044bc981c085086578f54b01b670	103174	validated
3abece80-94af-4738-b62d-531d33b25082	3abece80-94af-4738-b62d-531d33b25082/33ebcf30-0585-4058-92ad-5edd3a11e02d.wxs.aliquot_ensemble_masked.maf.gz	9149a1d7b7857ffc5ebc891f987ac678	94825	validated
3b3f833e-92b7-409a-bf97-65a4c6d5fe52	3b3f833e-92b7-409a-bf97-65a4c6d5fe52/0b7442a1-58e0-472d-882c-8072017e8fc0.wxs.aliquot_ensemble_masked.maf.gz	c49bde77e07312f8071aee3ba8669133	75845	validated
3b72a77a-c16e-4d85-9d02-7f69a4bda226	3b72a77a-c16e-4d85-9d02-7f69a4bda226/425fc9f7-7d09-40e0-ae90-3f834a2f1cc8.wxs.aliquot_ensemble_masked.maf.gz	b075515351167d2863a35b2dbf53be85	31943	validated
3b7a0d4f-369f-42c4-bc1f-3dfcd3affe9b	3b7a0d4f-369f-42c4-bc1f-3dfcd3affe9b/b5ba6501-69bc-4f72-bf39-00f996055d46.wxs.aliquot_ensemble_masked.maf.gz	4e2fcfbb08efec9e144924c3876d3494	243448	validated
3bdc1def-f1c4-42c6-9385-786118b68422	3bdc1def-f1c4-42c6-9385-786118b68422/76ac1725-25de-4b43-b1f3-14c46ecd46f0.wxs.aliquot_ensemble_masked.maf.gz	68490c878a667c80c014bd3068d96047	19709	validated
3c994832-e707-4732-8e66-2f4cf961caf6	3c994832-e707-4732-8e66-2f4cf961caf6/43dee5ab-b3e2-4e7d-9020-37fe7035d4d3.wxs.aliquot_ensemble_masked.maf.gz	33cb524c027191e4ea99b83289687afd	28814	validated
3d133681-bfc1-49af-9bb5-a75e387a1ab6	3d133681-bfc1-49af-9bb5-a75e387a1ab6/d7f243c4-daff-4051-80e5-c5d07c5491fd.wxs.aliquot_ensemble_masked.maf.gz	ea347f759cd8f0fb6655a63fc9b1f233	371778	validated
3d5232e1-af05-4974-86ad-66a75d207ff2	3d5232e1-af05-4974-86ad-66a75d207ff2/7bb3bdb6-1f3d-464c-8162-0a9ce41ddf46.wxs.aliquot_ensemble_masked.maf.gz	242f1f1a4df834d694fe03a4bd5acc6d	108497	validated
3d7e7565-2549-42fb-b24c-2e42dc5b1c66	3d7e7565-2549-42fb-b24c-2e42dc5b1c66/9f19a8f0-c84f-434d-bc23-4a20e9bd746c.wxs.aliquot_ensemble_masked.maf.gz	911eb2b98bfe21918a2bcc523c6bedec	10259	validated
3d9cc490-005f-4c66-a65a-d5a3cf192688	3d9cc490-005f-4c66-a65a-d5a3cf192688/a388abfd-31cb-4c59-8db4-6ec70c22677c.wxs.aliquot_ensemble_masked.maf.gz	c855c06dcd0cf6f82ec86358f0950c34	14375	validated
3e5854b0-1b16-4ade-add4-3b0ae79583ef	3e5854b0-1b16-4ade-add4-3b0ae79583ef/38acca27-c2ac-445e-a94c-d9d8917e3e18.wxs.aliquot_ensemble_masked.maf.gz	1b23a30f4c8ea490f6b27bb9c5dfd840	128740	validated
3e774719-f621-4169-af69-ef837f9e32ae	3e774719-f621-4169-af69-ef837f9e32ae/5da10b44-2ee7-4e6f-b137-fd208f2211cb.wxs.aliquot_ensemble_masked.maf.gz	de35aceac0312c058f556549aaa98cc0	18444	validated
3e934a00-153e-4311-9242-c3239895c338	3e934a00-153e-4311-9242-c3239895c338/6952594b-939c-4f7f-96bf-51f1215ae0da.wxs.aliquot_ensemble_masked.maf.gz	2331331f8ad9e233f76dd6d58d9d6533	9262	validated
3edfa9ac-be63-4310-80d5-725ed06d5176	3edfa9ac-be63-4310-80d5-725ed06d5176/5ee70093-cfa9-4b63-aa75-782946cc995e.wxs.aliquot_ensemble_masked.maf.gz	c4ad221e7a081e9811a517b371919ce1	91942	validated
3fd1d680-1a7a-4ebb-93c3-5c41b5c26314	3fd1d680-1a7a-4ebb-93c3-5c41b5c26314/6dd10da9-9f3f-4030-a312-825e248e1ebe.wxs.aliquot_ensemble_masked.maf.gz	d03572c16c800943f9ee9edd378b5609	42825	validated
40154dc4-6ba5-4b7a-bb09-45f6c3b4004d	40154dc4-6ba5-4b7a-bb09-45f6c3b4004d/c71af2a1-2520-4dd5-9498-f788e9322327.wxs.aliquot_ensemble_masked.maf.gz	057363c8c8c4d76da39e16d615efdc4c	92798	validated
401f9a36-7963-4621-995c-b641e296d2fd	401f9a36-7963-4621-995c-b641e296d2fd/b2fdf738-847a-4a97-b88e-74fb421d0322.wxs.aliquot_ensemble_masked.maf.gz	5fb82f4d2c97c883bffc7cbf32c7f84a	38847	validated
40c39428-75ac-4091-a07f-667893dc5c4e	40c39428-75ac-4091-a07f-667893dc5c4e/0fee0efc-9e32-4036-b7e6-da138fb78c8a.wxs.aliquot_ensemble_masked.maf.gz	a84f0d17fed0710817a95d9a2e88cb75	66147	validated
40c42f37-5fd3-46fc-ad75-f09d38fb0207	40c42f37-5fd3-46fc-ad75-f09d38fb0207/eb3186e6-c736-49ce-84dc-bffe453cb0bd.wxs.aliquot_ensemble_masked.maf.gz	9a2f283b0a913f0f1d33e9d7907df4c8	98780	validated
41577865-fa81-4411-bb25-a9540c62a6d9	41577865-fa81-4411-bb25-a9540c62a6d9/d7651627-12d6-40cb-8008-76678b6da537.wxs.aliquot_ensemble_masked.maf.gz	c5ffbdf7acc12e5cf3c82a4cc23c2e1b	9304	validated
4171cddb-ce2f-4a6b-96ec-cc74cadb077f	4171cddb-ce2f-4a6b-96ec-cc74cadb077f/c8de67ff-c699-4291-a3b3-aa6bd264816c.wxs.aliquot_ensemble_masked.maf.gz	099c4203b1db03753866f974cd596b12	131616	validated
41b44664-d2c7-4a98-8e27-cb4963839b3d	41b44664-d2c7-4a98-8e27-cb4963839b3d/7cd7a346-52b5-4d47-9f6d-c8e0bcc08e45.wxs.aliquot_ensemble_masked.maf.gz	26a042602ec0836cacf781b690b04158	18745	validated
422f1bac-945e-4020-908a-aeea457fe70f	422f1bac-945e-4020-908a-aeea457fe70f/c92711cf-c8d9-4dc4-b70a-e6fd99134422.wxs.aliquot_ensemble_masked.maf.gz	c138c55f0245dbd2712fdb3387915fef	522305	validated
427381b2-8bd3-4d86-b410-1c2d49049ea8	427381b2-8bd3-4d86-b410-1c2d49049ea8/118702c4-eb42-49a1-86f4-23a2d8aaff57.wxs.aliquot_ensemble_masked.maf.gz	12952199b459dcbc47c1187a87369e10	125324	validated
42e92d10-27b0-45c7-a911-2a7687f21fc8	42e92d10-27b0-45c7-a911-2a7687f21fc8/31553fd2-4ebf-434e-8c27-5341905fe3ec.wxs.aliquot_ensemble_masked.maf.gz	277795dc9c294d5325d41cad6b17083b	120333	validated
43015f2e-dcc8-475b-b19f-41eb9444a4ff	43015f2e-dcc8-475b-b19f-41eb9444a4ff/7a7be2fa-cc41-46e0-b1d9-8357e74c75e7.wxs.aliquot_ensemble_masked.maf.gz	fc77ffdc74f4b1ee8d53dff86d0fa468	185537	validated
44808529-9cbc-43e8-986c-19d748db67ff	44808529-9cbc-43e8-986c-19d748db67ff/204dd51c-bc3e-4409-96cc-e30481ae7821.wxs.aliquot_ensemble_masked.maf.gz	ddd3b7abcd5b0b57356917ebf87021a8	61026	validated
449b8655-c1d2-46a4-88a4-24c7afc9b829	449b8655-c1d2-46a4-88a4-24c7afc9b829/a368ec2b-7497-435f-990b-4fda96cc9ba3.wxs.aliquot_ensemble_masked.maf.gz	cdf91eb2d9fac00da02db0a71b000346	29812	validated
4528fb85-0bf8-449f-87e8-58398b8b079c	4528fb85-0bf8-449f-87e8-58398b8b079c/c9428651-f1a1-4358-b575-59a9c833f79a.wxs.aliquot_ensemble_masked.maf.gz	4c35fbef3ca07bdcb138c3ffc0368b01	49139	validated
466f42f8-e744-4174-8f38-38b607b437f9	466f42f8-e744-4174-8f38-38b607b437f9/1cc722f5-5293-4f6f-acab-39d3613efc98.wxs.aliquot_ensemble_masked.maf.gz	65aa7ddd38ba20fb823f99200b3830cb	51536	validated
469781fe-bc3a-42c0-8d09-f7d23c730c25	469781fe-bc3a-42c0-8d09-f7d23c730c25/3cc03c73-a383-4ed9-8b0d-1519b4343402.wxs.aliquot_ensemble_masked.maf.gz	018dba569ef825f27e6e00ffb8cac5f4	231789	validated
4698ef7b-60f7-42d8-b36a-3a8b1a50a6e3	4698ef7b-60f7-42d8-b36a-3a8b1a50a6e3/09d827ef-0a74-49d0-b5a3-9c337a808754.wxs.aliquot_ensemble_masked.maf.gz	cb09990a647a9742cfd2bc3753c90bfe	119808	validated
46aa3b46-df9a-4fd0-bf8b-c4928f9aaf4f	46aa3b46-df9a-4fd0-bf8b-c4928f9aaf4f/a13de7f5-a062-4858-b532-76226515eaea.wxs.aliquot_ensemble_masked.maf.gz	19761aae6d9c7c9a76b5d6b65399b828	163059	validated
46e6eda7-a4ef-4df4-92df-e2ffd2948814	46e6eda7-a4ef-4df4-92df-e2ffd2948814/62f94fcf-6d86-4aeb-b73c-23ce40a110d7.wxs.aliquot_ensemble_masked.maf.gz	e73fd328abca4e9a27beb8b602c69f33	309594	validated
46e71ff7-2a26-4dcc-bfcc-a46ad99bf7e8	46e71ff7-2a26-4dcc-bfcc-a46ad99bf7e8/ee314774-8658-45b0-9581-5477eb5455d0.wxs.aliquot_ensemble_masked.maf.gz	d2cce6d57d35600820981dedd96df0f6	153091	validated
4708f73a-38da-4035-889b-a7d41e1f8d45	4708f73a-38da-4035-889b-a7d41e1f8d45/7456088e-2be3-4d21-aa77-2dc2e9e7e136.wxs.aliquot_ensemble_masked.maf.gz	2b40061bc4aed98c936e4a1066d4ab41	89331	validated
4752b541-caa5-4f1b-9412-9ad0764c6477	4752b541-caa5-4f1b-9412-9ad0764c6477/f3a17618-f16f-438a-8fe4-d2b6275bf9af.wxs.aliquot_ensemble_masked.maf.gz	2c4da769439cc08c51c660b87308057c	55021	validated
484af9d6-63e5-4fc4-9037-d7af0875b3ec	484af9d6-63e5-4fc4-9037-d7af0875b3ec/1f22f9fa-6955-4c43-badd-cf4ef5cdef83.wxs.aliquot_ensemble_masked.maf.gz	04ddfa23c3a07fdacf77b8922e59a49f	21927	validated
498856e7-1cc4-4b77-b1f9-8bcf6d8c347b	498856e7-1cc4-4b77-b1f9-8bcf6d8c347b/193c80c3-c307-4bc9-b9d5-74b2d63fa411.wxs.aliquot_ensemble_masked.maf.gz	419fc171df5b42fc221daac7cb6994a2	29302	validated
4a6724c4-bd2f-45b3-a96a-108b9e36934b	4a6724c4-bd2f-45b3-a96a-108b9e36934b/ce969fb5-d42b-4217-8bd9-7556218f5a3f.wxs.aliquot_ensemble_masked.maf.gz	99743cd7ebee4b380869c30ea1216db7	13750	validated
4aff17d2-c1dd-4950-9591-dc0ee07fbd08	4aff17d2-c1dd-4950-9591-dc0ee07fbd08/2dd85917-dd4c-4295-bc95-d1a4e3f4a442.wxs.aliquot_ensemble_masked.maf.gz	1c7229cf9242de366644ea06132c1efc	130454	validated
4b373af5-aad0-4dfe-a269-a08799e18a29	4b373af5-aad0-4dfe-a269-a08799e18a29/551525ef-91c9-45d7-8472-fc0b2795db99.wxs.aliquot_ensemble_masked.maf.gz	e12f49529b521a21de0701e14ec856c9	32515	validated
4b6d9188-92cd-45c6-8a4d-0ab357243a14	4b6d9188-92cd-45c6-8a4d-0ab357243a14/3c23358d-dc1f-486d-bc0d-d1c300731180.wxs.aliquot_ensemble_masked.maf.gz	041c1da3edd52a1b6b652d44a3ce9dab	26457	validated
4b78ec48-d055-4c97-a859-825662b6bd19	4b78ec48-d055-4c97-a859-825662b6bd19/037ab78d-0367-4a29-a0a7-73e006b7c5c7.wxs.aliquot_ensemble_masked.maf.gz	ebca9a3e07e7d22b197e76f9ee1821cb	104679	validated
4b9b4a10-3c4a-4f6c-9ce2-de847f8f7b49	4b9b4a10-3c4a-4f6c-9ce2-de847f8f7b49/c5b8406e-a4bb-4eb7-b8c8-2bf5bd42bf22.wxs.aliquot_ensemble_masked.maf.gz	ec9d4c9e93b327eb4f33c4640987f2fb	167164	validated
4bbcbd70-b185-4564-bfcb-0bc42b9d0e53	4bbcbd70-b185-4564-bfcb-0bc42b9d0e53/8f4416fb-e46d-4381-8f53-f975a11b9168.wxs.aliquot_ensemble_masked.maf.gz	4d1688129b4487b85f05374b381717be	299707	validated
4c745ba8-8434-453f-978a-969ac05a2fd5	4c745ba8-8434-453f-978a-969ac05a2fd5/0f2690a1-dc07-4e05-be34-10021e44b7fd.wxs.aliquot_ensemble_masked.maf.gz	1c02b26190dcf9bd9ac39f78c3188da6	104523	validated
4ccc6ceb-99e9-4519-8725-b833e28cb993	4ccc6ceb-99e9-4519-8725-b833e28cb993/91712412-a8b8-4dec-8863-cfbb352f3f22.wxs.aliquot_ensemble_masked.maf.gz	7f2d3c0cfbec8be6c5f4f95fb30d29d5	123632	validated
4df18908-5dcb-47d1-9212-c78e395ebbd2	4df18908-5dcb-47d1-9212-c78e395ebbd2/bf4dd8be-f02a-4f2e-87a8-a0b808672743.wxs.aliquot_ensemble_masked.maf.gz	38bf11c11b4b563ab12d733eae600e01	132132	validated
4e7e09b6-f0de-44fd-8ad7-3b179cfc5b4d	4e7e09b6-f0de-44fd-8ad7-3b179cfc5b4d/1c73397d-fc57-4d9e-97fd-a26795804a71.wxs.aliquot_ensemble_masked.maf.gz	f08a813b2a9df8786e4dbef5930b6755	16618	validated
4e7f1aed-bd17-409d-baa5-412a1352a2e0	4e7f1aed-bd17-409d-baa5-412a1352a2e0/8bea32c4-ae5a-4ae4-9fc9-90e08d9391ed.wxs.aliquot_ensemble_masked.maf.gz	bc9be34bef2ac84ce4e634accec945bd	38452	validated
4ec83be3-2728-42ae-a632-f654365787e1	4ec83be3-2728-42ae-a632-f654365787e1/769cfb83-3519-4ba4-9b71-e29bae9a4da4.wxs.aliquot_ensemble_masked.maf.gz	d85ff22dd514558c1d384384afff6dee	61936	validated
4f2899fc-1835-4b9f-ad77-2bbf672643d5	4f2899fc-1835-4b9f-ad77-2bbf672643d5/490b1b53-deea-4f42-9dfd-45d709d29859.wxs.aliquot_ensemble_masked.maf.gz	37b2c6500b34ff3317301df6174ba0bc	177452	validated
4f996e4c-c084-4ff3-9ad8-9a0b54155d61	4f996e4c-c084-4ff3-9ad8-9a0b54155d61/e8942c22-48ce-4a8a-bb3b-3ca9debf5020.wxs.aliquot_ensemble_masked.maf.gz	ff64f529effed1e8045614a0148a09f8	116353	validated
50539e0f-65ae-46ab-9e75-f2e3847ae487	50539e0f-65ae-46ab-9e75-f2e3847ae487/669119db-c378-4585-97c8-ddbf905396a3.wxs.aliquot_ensemble_masked.maf.gz	fda2475b6e4865cc5b8721d4413c7b10	38862	validated
50a6c14a-2b19-4a9a-ac35-a07a8a4f0a90	50a6c14a-2b19-4a9a-ac35-a07a8a4f0a90/4f0b1446-5858-431f-987e-3ef0b4feb1d9.wxs.aliquot_ensemble_masked.maf.gz	871963244961923ffefa4ee62eab279c	11132	validated
514f4618-c0e3-4a98-8faa-471adf505dfc	514f4618-c0e3-4a98-8faa-471adf505dfc/68d26206-6768-4cd4-a01f-d417b9bf51d5.wxs.aliquot_ensemble_masked.maf.gz	1deab31df3ea122f2a988eb98bff5f33	260408	validated
524ee5e6-4b10-4584-8e5a-83152564a8a1	524ee5e6-4b10-4584-8e5a-83152564a8a1/1128aa2f-a39b-496c-a7c6-c69b22710824.wxs.aliquot_ensemble_masked.maf.gz	9fadcdeda497091d7385f38eab7e680d	123860	validated
527bb9cf-9db7-4bf9-9394-1258b6888c54	527bb9cf-9db7-4bf9-9394-1258b6888c54/1f83854b-0d80-4735-97c9-d0f5c5693606.wxs.aliquot_ensemble_masked.maf.gz	35c1e0fdc704d87006da1cb1dcef4b90	173057	validated
5342b233-03b9-4d4e-9d05-a23f2429e806	5342b233-03b9-4d4e-9d05-a23f2429e806/4cee5c70-a189-442c-8b4d-41644afc915d.wxs.aliquot_ensemble_masked.maf.gz	c9d264c36883353bf16a4ca649ee0b2f	27831	validated
535d165b-77a3-429c-8e7a-69397ea4dad3	535d165b-77a3-429c-8e7a-69397ea4dad3/84162dc3-8b99-4773-a54a-b3fdf5cb94f2.wxs.aliquot_ensemble_masked.maf.gz	52789856b1085537c0451fbee3ad9541	44377	validated
53a4550d-389d-4222-8959-ab01b3e40208	53a4550d-389d-4222-8959-ab01b3e40208/98c12e31-0bc2-460f-b0e7-ce03238ba3e6.wxs.aliquot_ensemble_masked.maf.gz	c96af89bd6515ca2fe1de0a465225205	28569	validated
53b6d921-98d8-4f0c-915b-85b72ab1bea0	53b6d921-98d8-4f0c-915b-85b72ab1bea0/00dd7cd5-0e89-4c12-aa9d-9a923789cc2f.wxs.aliquot_ensemble_masked.maf.gz	953a55a948ec63ba87a4340a28412735	159107	validated
53cc5472-3cb9-47e3-b04d-c1dc168a15c1	53cc5472-3cb9-47e3-b04d-c1dc168a15c1/5e46d465-c3c9-4b3f-bea8-6424d2b17dc5.wxs.aliquot_ensemble_masked.maf.gz	c5cd0d72a2a215ccb63eae832f397856	89250	validated
53ccc041-762e-4495-b7d1-eca89b40dc46	53ccc041-762e-4495-b7d1-eca89b40dc46/b7468d55-7e54-443e-9906-2804921e260d.wxs.aliquot_ensemble_masked.maf.gz	11184760696a5327af08d55b318bea04	121472	validated
54a1e31c-c16c-4a4c-8512-f8ef02a820e6	54a1e31c-c16c-4a4c-8512-f8ef02a820e6/7db9f0e8-1467-4c8f-9332-be9ee37a85a6.wxs.aliquot_ensemble_masked.maf.gz	f37dc8a19f20daf1135d61cc8ad81161	52913	validated
54cd8a37-c34e-4f59-80bb-369e792c3077	54cd8a37-c34e-4f59-80bb-369e792c3077/9045e5c7-a026-4c20-9cab-78457f7fd921.wxs.aliquot_ensemble_masked.maf.gz	5783fd1bd151b03384bff9a4bb74dae3	39713	validated
55650d57-889e-4dd7-a31a-0bd1b107e280	55650d57-889e-4dd7-a31a-0bd1b107e280/aafd8f00-dfd7-43b6-855f-4adc518f6bc1.wxs.aliquot_ensemble_masked.maf.gz	ad0f27d34bd9f2607c2e064003b9d75c	6981	validated
56dffef0-434e-472b-9aef-e567ab7e5f90	56dffef0-434e-472b-9aef-e567ab7e5f90/02041bec-fdbb-458f-81c7-7b2c3ae22051.wxs.aliquot_ensemble_masked.maf.gz	0da013a2ee02f6d8537b751e56bb87e9	17524	validated
56f115cc-56a6-4760-b229-967e8e3db063	56f115cc-56a6-4760-b229-967e8e3db063/5a093739-2a89-4c7c-865c-e65896e73e21.wxs.aliquot_ensemble_masked.maf.gz	ccadbdea802e03aeb89aa376c1cdd815	117529	validated
5739183e-1737-42f1-abc7-45858db41d9c	5739183e-1737-42f1-abc7-45858db41d9c/5f76379e-e42b-4c96-b690-53c1f1bace3f.wxs.aliquot_ensemble_masked.maf.gz	e142132e69f47bf3bc4b094dd41404db	24224	validated
57641520-9c86-4a56-8c67-604aaa12756e	57641520-9c86-4a56-8c67-604aaa12756e/ed5a0938-c4ed-41b6-aade-49bd8a9ed018.wxs.aliquot_ensemble_masked.maf.gz	ad97c6b68da93cfcf1d68105355a5e97	377944	validated
586ed71f-2c34-41ea-88e4-d1a8f669aa69	586ed71f-2c34-41ea-88e4-d1a8f669aa69/ee6af2c4-8c88-4327-98d2-1ee795945e9d.wxs.aliquot_ensemble_masked.maf.gz	bad3598340f1d93bd2c8534690d92a5a	46936	validated
58bca16e-9609-43e9-8219-adcdb4c84eef	58bca16e-9609-43e9-8219-adcdb4c84eef/1cd4a447-83b8-4203-9bc5-053b0b716ed5.wxs.aliquot_ensemble_masked.maf.gz	7450720419bd69cef49866e0a54983ef	53669	validated
58ceb657-fc36-4716-a251-769c0bf449fa	58ceb657-fc36-4716-a251-769c0bf449fa/8a82195d-c60e-4afe-8076-c03ec4acfc58.wxs.aliquot_ensemble_masked.maf.gz	3db2a7bf54760b4fffb4103d2ab57afa	44497	validated
5b02c861-d89c-41a1-854d-ec22c8038244	5b02c861-d89c-41a1-854d-ec22c8038244/a65dae42-9c54-4d05-ab9f-485b1e65c3a0.wxs.aliquot_ensemble_masked.maf.gz	bd9802d2d1175777dedabdbd5a967697	11837	validated
5b02fef1-9b27-4c5c-bff6-e0f6173592b4	5b02fef1-9b27-4c5c-bff6-e0f6173592b4/fe4468d5-18dd-4150-b3bb-ee839e089131.wxs.aliquot_ensemble_masked.maf.gz	1f3c59362f27b46724baeecc0193b7ac	172711	validated
5b2c7606-ed93-4316-9408-a06c8e985fe7	5b2c7606-ed93-4316-9408-a06c8e985fe7/b1fce379-6b01-402c-a7b8-ba58ed68ff9f.wxs.aliquot_ensemble_masked.maf.gz	68e0781eb106a90975358c0adc9e246b	52803	validated
5b345b2c-ce5f-4702-9964-d990e4725fe1	5b345b2c-ce5f-4702-9964-d990e4725fe1/ad6353fe-397d-4001-9e3b-64cc1f16617f.wxs.aliquot_ensemble_masked.maf.gz	1c40871461bb3f08c4f5e2083103ce77	193736	validated
5c28e2ed-739b-45a4-b347-77d4e76fa8b2	5c28e2ed-739b-45a4-b347-77d4e76fa8b2/80a8d6c8-6d56-4c0f-8313-54116d2ab17f.wxs.aliquot_ensemble_masked.maf.gz	d8a3d0c934ea61cf9d888657b1c137e3	215079	validated
5c6d2034-a67a-4063-9ee9-b6546cf1482c	5c6d2034-a67a-4063-9ee9-b6546cf1482c/7deb7940-15cd-474c-8c87-79a722344848.wxs.aliquot_ensemble_masked.maf.gz	48ff3afc1fed33a7b961116f528aa4d2	189887	validated
5c72c56f-774c-43cf-bae1-df4a8801c8a4	5c72c56f-774c-43cf-bae1-df4a8801c8a4/709607e8-8f70-4d26-9d87-41fc9632a0c4.wxs.aliquot_ensemble_masked.maf.gz	a2050747016b7366d4d9ec4b387936d0	20672	validated
